X1,X2,X3,X4,X5,X6,X7,X8,X9
ST-7,20,SZ - SZ LOKE,Jesper Johansson,HAB,106-116-92-45,359,,
ST-7,20,SZ - SZ LOKE,Anneli KylÃ©n,JLP,109-104-86-45,344,,
ST-7,20,SZ - SZ LOKE,Mikael Myrsell,BON,108-91-86-30,315,,
ST-7,20,SZ - SZ LOKE,Janica Ahl,JLP,97-103-82-15,297,,
ST-7,20,SZ - SZ LOKE,Calle Olsen,GHT,80-83-76-45,284,,
ST-7,20,SZ - SZ LOKE,Henrik Tullborg,HAB,74-80-70-45,269,,
ST-7,20,SZ - SZ LOKE,Fredrik Nygren,GHT,66-66-70-45,247,,
ST-7,20,SZ - SZ LOKE,Johan Löwenhamn,GHT,66-65-68-45,244,,
ST-7,20,SZ - SZ LOKE,Martin RanefjÃ¤rd,GHT,63-48-62-0,173,,
ST-7,21,LWATT - E-mmortels,Pascal Gilbert,CAY,122-112-92-45,371,2247,33
ST-7,21,LWATT - E-mmortels,Jean Roy,CAY,102-101-86-45,334,,
ST-7,21,LWATT - E-mmortels,Samuel Dupuis,GHT,100-97-86-40,323,,
ST-7,21,LWATT - E-mmortels,Dominic LarrivÃ©e,HAB,97-97-82-45,321,,
ST-7,21,LWATT - E-mmortels,Josee Pouliot,BON,93-99-68-45,305,,
ST-7,21,LWATT - E-mmortels,Louis Fournaise,CAY,89-97-70-45,301,,
ST-7,21,LWATT - E-mmortels,Dave Corbin,CAY,87-97-68-40,292,,
ST-7,21,LWATT - E-mmortels,Martin Cote,CRP,85-82-78-45,290,,
ST-7,21,LWATT - E-mmortels,Dany Foster,HAB,72-84-75-30,261,,
ST-7,21,LWATT - E-mmortels,Mathieu Fournier G,HAB,75-81-72-20,248,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Johannes,BON,107-91-86-45,329,2230,33
ST-7,22,WATTFAB - WATTFAB - LETOUR,Jens Schumann,GHT,111-79-92-45,327,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Marie Jaegers,HAB,106-112-62-45,325,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Nadine Schaper,CAY,97-117-70-30,314,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Matthias Runge,CRP,88-93-86-45,312,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Christine Bertram,CAY,99-93-75-45,312,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Juergen Becker,BON,93-95-78-45,311,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Felix,GHT,91-85-82-45,303,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Thomas Finger,CAY,100-87-75-40,302,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Rene Benz,HAB,79-120-68-30,297,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Stephan Schweiger,CRP,81-91-80-45,297,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Christoph Hindermann,CRP,79-91-76-45,291,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Niels Harbs,GHT,95-63-80-40,278,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Julian Herz,CRP,97-76-84-0,257,,
ST-7,22,WATTFAB - WATTFAB - LETOUR,Chris Rüter,GHT,48-51-58-45,202,,
ST-7,23,RAVE - RAVE - LETOUR,Annabel Vella,JLP,106-99-88-40,333,2184,33
ST-7,23,RAVE - RAVE - LETOUR,Rowena Howard,PEP,99-103-84-45,331,,
ST-7,23,RAVE - RAVE - LETOUR,Heli Laurila,BON,99-106-72-45,322,,
ST-7,23,RAVE - RAVE - LETOUR,Edie Oje,CAY,93-121-70-30,314,,
ST-7,23,RAVE - RAVE - LETOUR,Gry Bruun-Rasmussen,JLP,110-99-88-15,312,,
ST-7,23,RAVE - RAVE - LETOUR,R Wheaty,BON,93-91-58-45,287,,
ST-7,23,RAVE - RAVE - LETOUR,Louise Everitt,BON,93-89-58-45,285,,
ST-7,23,RAVE - RAVE - LETOUR,(FOXY) Lisa Jane Lait,BON,91-91-58-45,285,,
ST-7,23,RAVE - RAVE - LETOUR,Carole welch,BON,89-91-56-0,236,,
ST-7,24,SWM - SWM - LETOUR,Schaub Sebastian,CRP,114-83-86-45,328,2122,33
ST-7,24,SWM - SWM - LETOUR,Lukas Markard,GHT,97-101-82-45,325,,
ST-7,24,SWM - SWM - LETOUR,Christian Christoph,HAB,91-99-76-45,311,,
ST-7,24,SWM - SWM - LETOUR,Paul Dubienski,CRP,100-84-90-30,304,,
ST-7,24,SWM - SWM - LETOUR,Christian Baum,CRP,91-79-86-45,301,,
ST-7,24,SWM - SWM - LETOUR,Ritter Moritz,CAP,77-91-70-45,283,,
ST-7,24,SWM - SWM - LETOUR,Schwaiger Christian,CAP,84-78-68-40,270,,
ST-7,25,RELENTLESS - Taipan,Jason Bridges,CRP,122-93-100-45,360,2116,33
ST-7,25,RELENTLESS - Taipan,Rinus Verhelle,CAP,101-73-96-45,315,,
ST-7,25,RELENTLESS - Taipan,Peter Mosbaek,BON,104-96-93-20,313,,
ST-7,25,RELENTLESS - Taipan,Paul Buckland,CRP,89-79-86-45,299,,
ST-7,25,RELENTLESS - Taipan,Travis Gatesman,CAP,87-66-86-45,284,,
ST-7,25,RELENTLESS - Taipan,David L Gabb,CRP,82-72-75-45,274,,
ST-7,25,RELENTLESS - Taipan,Jason ONeill,CRP,89-80-82-20,271,,
ST-7,25,RELENTLESS - Taipan,Nathan Miller,CAP,81-48-90-45,264,,
ST-7,25,RELENTLESS - Taipan,Joseph Shields,CRP,70-76-72-45,263,,
ST-7,25,RELENTLESS - Taipan,Kelsey smith,CAP,36-120-56-45,257,,
ST-7,25,RELENTLESS - Taipan,Matt Nelson,GHT,75-64-76-30,245,,
ST-7,25,RELENTLESS - Taipan,Philipp Diethelm,CAP,61-51-68-45,225,,
ST-7,25,RELENTLESS - Taipan,Adam Otstot,CAP,61-57-60-40,218,,
ST-7,25,RELENTLESS - Taipan,Francesco Roberto Bell,GHT,54-64-62-15,195,,
ST-7,25,RELENTLESS - Taipan,Andy Stewart,GHT,54-51-58-0,163,,
ST-7,26,DIRT - DIRT - LETOUR,Colin Swan,GHT,81-125-68-45,319,2089,30
ST-7,26,DIRT - DIRT - LETOUR,Markian Yskout,GHT,93-105-76-45,319,,
ST-7,26,DIRT - DIRT - LETOUR,Dan Poynton,HAB,83-97-78-45,303,,
ST-7,26,DIRT - DIRT - LETOUR,Ally Loney,CRP,63-118-70-45,296,,
ST-7,26,DIRT - DIRT - LETOUR,Clement Desle,CRP,80-102-80-30,292,,
ST-7,26,DIRT - DIRT - LETOUR,Benedikt Reiffer,HAB,85-83-78-40,286,,
ST-7,26,DIRT - DIRT - LETOUR,Nathan Manyk,GHT,70-95-64-45,274,,
ST-7,26,DIRT - DIRT - LETOUR,Sean Phillips,GHT,82-102-72-0,256,,
ST-7,26,DIRT - DIRT - LETOUR,Iain Sully,GHT,69-112-64-0,245,,
ST-7,26,DIRT - DIRT - LETOUR,Andrew Nicholl,CAP,45-45-64-45,199,,
ST-7,26,DIRT - DIRT - LETOUR,Tommy,HAB,45-45-58-20,168,,
ST-7,27,TT1 - TT1 - LETOUR,Jeremy Lohman,JLP,137-120-100-45,402,2068,30
ST-7,27,TT1 - TT1 - LETOUR,Jonathan Winward,GHT,109-94-88-45,336,,
ST-7,27,TT1 - TT1 - LETOUR,Tanya Appuhn Crates,CAY,97-97-78-45,317,,
ST-7,27,TT1 - TT1 - LETOUR,Gary Gaffel,BON,63-126-50-45,284,,
ST-7,27,TT1 - TT1 - LETOUR,Martin Goikoetxea Conde,CAP,89-66-84-15,254,,
ST-7,27,TT1 - TT1 - LETOUR,Kevin Mullins,CRP,66-60-70-45,241,,
ST-7,27,TT1 - TT1 - LETOUR,David Gillam,GHT,71-83-80-0,234,,
ST-7,28,OTR - Snowflakes,Mark Grasley,CAY,115-100-91-30,336,2055,30
ST-7,28,OTR - Snowflakes,Neil Hodgson,GHT,89-83-96-45,313,,
ST-7,28,OTR - Snowflakes,Jeffrey Janssen,HAB,97-82-84-45,308,,
ST-7,28,OTR - Snowflakes,Hal Sutherland,CAY,95-91-72-45,303,,
ST-7,28,OTR - Snowflakes,Adam Vogt,CAP,99-59-98-45,301,,
ST-7,28,OTR - Snowflakes,Alex Balke,BON,69-93-54-45,261,,
ST-7,28,OTR - Snowflakes,James E Furman,CAP,85-48-80-20,233,,
ST-7,28,OTR - Snowflakes,German Pizarro,BON,57-72-54-45,228,,
ST-7,28,OTR - Snowflakes,Chris Shelton,GHT,66-48-66-40,220,,
ST-7,28,OTR - Snowflakes,Patrick Schaefer,CAP,51-51-66-40,208,,
ST-7,28,OTR - Snowflakes,Greg Welton,GHT,54-39-70-45,208,,
ST-7,29,Race3R - ACDC,Hayley Vale,JLP,126-109-98-45,378,2052,30
ST-7,29,Race3R - ACDC,David Bagdan,CRP,101-95-88-45,329,,
ST-7,29,Race3R - ACDC,Neil Turner,CRP,92-100-76-40,308,,
ST-7,29,Race3R - ACDC,Eric Nevin,CRP,87-69-80-45,281,,
ST-7,29,Race3R - ACDC,D Daffner,BON,89-91-50-45,275,,
ST-7,29,Race3R - ACDC,Richard Vale,HAB,72-73-75-45,265,,
ST-7,29,Race3R - ACDC,Haydn Jones,BON,72-60-64-20,216,,
ST-7,29,Race3R - ACDC,Brendan Parker,HAB,48-51-60-40,199,,
ST-7,29,Race3R - ACDC,Stuart Bulloch,GHT,39-39-56-20,154,,
ST-7,30,WLECOL - WLECOL - LETOUR,Ben Russell,CAP,111-99-91-45,346,2034,30
ST-7,30,WLECOL - WLECOL - LETOUR,Teppo Laurio,CAP,97-122-78-45,342,,
ST-7,30,WLECOL - WLECOL - LETOUR,Yves Niederhäuser,CRP,110-85-97-45,337,,
ST-7,30,WLECOL - WLECOL - LETOUR,david bird,HAB,69-95-68-45,277,,
ST-7,30,WLECOL - WLECOL - LETOUR,Stefan Faulkner,CRP,83-69-78-45,275,,
ST-7,30,WLECOL - WLECOL - LETOUR,Jay Keteleers,GHT,51-109-60-45,265,,
ST-7,30,WLECOL - WLECOL - LETOUR,Kevin Horsley,GHT,42-51-54-45,192,,
ST-7,30,WLECOL - WLECOL - LETOUR,John fickling,HAB,0-0-64-40,104,,
ST-7,31,TEAMCLS - Vitesse verte,Mark Parker,PEP,112-106-86-45,349,2031,26
ST-7,31,TEAMCLS - Vitesse verte,Anna Waite,CAY,97-106-75-45,323,,
ST-7,31,TEAMCLS - Vitesse verte,K Hill,BON,95-93-62-45,295,,
ST-7,31,TEAMCLS - Vitesse verte,J. Carton CLS. CAP,CAP,87-73-84-45,289,,
ST-7,31,TEAMCLS - Vitesse verte,Paul Kearney,CAP,79-86-76-45,286,,
ST-7,31,TEAMCLS - Vitesse verte,thomas evans,CAP,80-54-78-40,252,,
ST-7,31,TEAMCLS - Vitesse verte,Per Sam,CAP,75-87-75-0,237,,
ST-7,32,TALENTF - TALENTF - LETOUR,Raffa,PEP,110-113-88-45,356,2025,26
ST-7,32,TALENTF - TALENTF - LETOUR,Schneemann,HAB,106-93-98-45,342,,
ST-7,32,TALENTF - TALENTF - LETOUR,Thomas Hebestreit,HAB,99-83-86-45,313,,
ST-7,32,TALENTF - TALENTF - LETOUR,a.lex,CAP,91-79-82-45,297,,
ST-7,32,TALENTF - TALENTF - LETOUR,Alex Lemp,CAP,83-51-88-45,267,,
ST-7,32,TALENTF - TALENTF - LETOUR,Bastian von Hayn,CAP,62-60-62-45,229,,
ST-7,32,TALENTF - TALENTF - LETOUR,Christian Grupp,CAP,62-48-66-45,221,,
ST-7,32,TALENTF - TALENTF - LETOUR,Pascal Höhn,CAP,60-48-68-0,176,,
ST-7,33,TBR - JumboVisma,Kimberly Juul,BON,109-109-80-40,338,1993,26
ST-7,33,TBR - JumboVisma,Malte,BON,116-72-90-40,318,,
ST-7,33,TBR - JumboVisma,J ohn K,CAY,93-95-75-45,308,,
ST-7,33,TBR - JumboVisma,M.Tommis,CRP,80-89-78-45,292,,
ST-7,33,TBR - JumboVisma,Chris Pearce,CRP,83-87-75-45,290,,
ST-7,33,TBR - JumboVisma,Chris Hoiberg,HAB,63-63-66-45,237,,
ST-7,33,TBR - JumboVisma,David Higgins,GHT,69-51-60-30,210,,
ST-7,34,OTR - Octopi,Sarah Bishop,GHT,118-120-75-45,358,1978,26
ST-7,34,OTR - Octopi,Daniel Manalo,CRP,69-137-72-45,323,,
ST-7,34,OTR - Octopi,Albert Chan,HAB,74-89-76-45,284,,
ST-7,34,OTR - Octopi,Dustin Hess,GHT,66-91-75-45,277,,
ST-7,34,OTR - Octopi,Rob Millar,GHT,77-70-80-40,267,,
ST-7,34,OTR - Octopi,Duncan Johnson,CAP,48-96-68-45,257,,
ST-7,34,OTR - Octopi,Ryan Manongdo,HAB,63-87-62-0,212,,
ST-7,34,OTR - Octopi,Noah Balch,CAP,64-81-66-0,211,,
ST-7,34,OTR - Octopi,Josh Mahlandt,GHT,51-48-58-45,202,,
ST-7,35,FFZ - FFZ Spartiate,Bastin Maxime,CAP,88-69-100-40,297,1970,26
ST-7,35,FFZ - FFZ Spartiate,Gattlen Sébastien,CRP,85-84-84-40,293,,
ST-7,35,FFZ - FFZ Spartiate,GIS,CRP,84-83-80-45,292,,
ST-7,35,FFZ - FFZ Spartiate,Maxime Bernard,CAP,87-73-80-45,285,,
ST-7,35,FFZ - FFZ Spartiate,DAVID LAMINETTE  FFZ,GHT,91-63-86-40,280,,
ST-7,35,FFZ - FFZ Spartiate,Kevin Broadstreet,GHT,72-84-70-45,271,,
ST-7,35,FFZ - FFZ Spartiate,Gonzague PETIT,CAP,63-72-72-45,252,,
ST-7,35,FFZ - FFZ Spartiate,Greg CARLITO,HAB,57-57-68-30,212,,
ST-7,36,CRCAF - CRCAF - LETOUR,Andy Erickson (RC),HAB,140-86-96-45,367,1962,26
ST-7,36,CRCAF - CRCAF - LETOUR,Morten Monsrud-Nielsen,HAB,102-79-95-45,321,,
ST-7,36,CRCAF - CRCAF - LETOUR,Dave Garguilo,CRP,63-135-68-45,311,,
ST-7,36,CRCAF - CRCAF - LETOUR,Kieran Ronan,GHT,85-74-84-40,283,,
ST-7,36,CRCAF - CRCAF - LETOUR,Steve Cambria,GHT,78-51-72-45,246,,
ST-7,36,CRCAF - CRCAF - LETOUR,James Bowtell,CAP,45-66-66-45,222,,
ST-7,36,CRCAF - CRCAF - LETOUR,Mike Natleborg,BON,60-57-50-45,212,,
ST-7,37,WELLW - WELLW - LETOUR,Kevin jones [ BON],HAB,94-103-76-45,318,1932,26
ST-7,37,WELLW - WELLW - LETOUR,Gus Goad,JLP,111-102-84-15,312,,
ST-7,37,WELLW - WELLW - LETOUR,Huw Thomas,BON,82-95-68-45,290,,
ST-7,37,WELLW - WELLW - LETOUR,Larry Tait [BON],BON,75-76-66-45,262,,
ST-7,37,WELLW - WELLW - LETOUR,James Esbester,GHT,87-72-68-30,257,,
ST-7,37,WELLW - WELLW - LETOUR,Andy Winterbottom,HAB,73-66-72-40,251,,
ST-7,37,WELLW - WELLW - LETOUR,Henrik Hansen,BON,63-72-62-45,242,,
ST-7,37,WELLW - WELLW - LETOUR,Paul Harrison,BON,60-57-54-45,216,,
ST-7,37,WELLW - WELLW - LETOUR,Paul Graham,GHT,54-69-60-30,213,,
ST-7,38,SOCKS4W - Le Tour,Anne Nevin,GHT,134-127-88-45,394,1688,26
ST-7,38,SOCKS4W - Le Tour,Cat Haines,GHT,119-118-68-45,350,,
ST-7,38,SOCKS4W - Le Tour,Julia Hargreaves,CAY,99-103-88-45,335,,
ST-7,38,SOCKS4W - Le Tour,Laurence Dunford,CAY,95-103-80-45,323,,
ST-7,38,SOCKS4W - Le Tour,Massimo Fabbri,CRP,97-85-84-20,286,,
ST-7,39,BL13 - BL13 - LETOUR,Daniel Mundell,CAP,99-101-75-45,320,1657,26
ST-7,39,BL13 - BL13 - LETOUR,Mark Elding,CAP,108-66-80-45,299,,
ST-7,39,BL13 - BL13 - LETOUR,Michael Gamst,CAP,105-57-86-40,288,,
ST-7,39,BL13 - BL13 - LETOUR,Matthew spooner,CAP,91-69-80-45,285,,
ST-7,39,BL13 - BL13 - LETOUR,Paul Chubb,CRP,73-72-72-30,247,,
ST-7,39,BL13 - BL13 - LETOUR,Samuel Le Dortz,CAP,45-93-60-20,218,,
ST-7,40,ZSUNR - ZSUNR - LETOUR,Robert Ekberg,CAY,106-103-88-45,342,1650,26
ST-7,40,ZSUNR - ZSUNR - LETOUR,Eltjo Biemold,GHT,98-66-88-45,297,,
ST-7,40,ZSUNR - ZSUNR - LETOUR,Henry Uys,CAP,78-93-76-40,287,,
ST-7,40,ZSUNR - ZSUNR - LETOUR,Joris Voorn,CAP,78-85-76-45,284,,
ST-7,40,ZSUNR - ZSUNR - LETOUR,Thomas Vael,CAP,84-88-72-0,244,,
ST-7,40,ZSUNR - ZSUNR - LETOUR,Tom Elliott,HAB,48-45-58-45,196,,
ST-7,41,BPCC - BPCC - LETOUR,Sam Mack,HAB,120-97-93-45,355,1575,24
ST-7,41,BPCC - BPCC - LETOUR,Blake Chalson,CAY,99-95-84-40,318,,
ST-7,41,BPCC - BPCC - LETOUR,Colin Cunningham,HAB,83-72-82-45,282,,
ST-7,41,BPCC - BPCC - LETOUR,Mike Platt,BON,83-66-72-15,236,,
ST-7,41,BPCC - BPCC - LETOUR,Randy Hermann,HAB,60-57-64-20,201,,
ST-7,41,BPCC - BPCC - LETOUR,Roy Imahara,HAB,42-42-54-45,183,,
ST-7,42,USMES - Tour,Jason Drummond,CRP,69-111-68-45,293,1526,24
ST-7,42,USMES - Tour,Shane Lee,HAB,42-135-56-45,278,,
ST-7,42,USMES - Tour,Wendell,GHT,39-123-56-45,263,,
ST-7,42,USMES - Tour,Jonathan Flavin,HAB,73-57-62-45,237,,
ST-7,42,USMES - Tour,Kevin Davis,GHT,63-63-62-40,228,,
ST-7,42,USMES - Tour,g isenbarg,HAB,51-69-62-45,227,,
ST-7,43,LVLESPORT - LEVEL Men,Matt Corse,GHT,75-132-78-45,330,1514,24
ST-7,43,LVLESPORT - LEVEL Men,James Hilton,HAB,95-97-80-45,317,,
ST-7,43,LVLESPORT - LEVEL Men,Nick O'Connell,HAB,72-74-70-45,261,,
ST-7,43,LVLESPORT - LEVEL Men,Nate Wick,HAB,66-72-68-20,226,,
ST-7,43,LVLESPORT - LEVEL Men,Derek Cobb,HAB,54-48-58-45,205,,
ST-7,43,LVLESPORT - LEVEL Men,Andrew Perkins,CAP,42-30-58-45,175,,
ST-7,44,PCH - PCH - LETOUR,Akihiro Shinki,HAB,102-93-78-45,318,1505,24
ST-7,44,PCH - PCH - LETOUR,Tomek Koguc,CAY,93-99-72-45,309,,
